WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Martic P.,Mladenovic K.,81,212,863,348,6,4,6,4,,,2,0,Completed,1.2,4.5,1.21,4.96,1.23,5.2,1.19,4.79
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Avanesyan E.,Zhu L.,70,58,956,1077,6,2,6,4,,,2,0,Completed,1.36,3.2,1.33,3.63,1.38,3.63,1.34,3.3
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Rus A.,Kerber A.,50,232,1159,322,6,4,6,3,,,2,0,Completed,2.5,1.53,2.41,1.63,2.62,1.63,2.42,1.56
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Sabalenka A.,Andreeva E.,2,100,8138,749,6,1,6,2,,,2,0,Completed,1.04,13,1.04,16.65,1.08,16.65,1.04,12.6
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Stearns P.,Ciric Bagaric L.,62,184,1040,401,6,3,6,7,7,6,2,1,Completed,1.44,2.75,1.49,2.81,1.5,2.81,1.47,2.73
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Frech M.,13,49,3258,1166,7,5,6,1,,,2,0,Completed,1.3,3.5,1.33,3.6,1.33,3.8,1.31,3.51
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Zarazua R.,12,102,3283,743,6,3,6,2,,,2,0,Completed,1.1,7,1.1,8.37,1.12,8.37,1.09,7.28
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Andreeva M.,Bektas E.,38,98,1407,761,6,2,6,3,,,2,0,Completed,1.05,11,1.06,12.41,1.08,12.41,1.06,10.18
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Navarro E.,Sonmez Z.,24,163,2068,460,6,2,6,0,,,2,0,Completed,1.11,6.5,1.14,6.65,1.14,7,1.12,6.29
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Uchijima M.,Burillo Escorihuela I.,83,302,855,226,6,1,6,1,,,2,0,Completed,1.22,4.33,1.23,4.7,1.24,4.89,1.21,4.47
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Sherif M.,Yuan Y.,53,36,1113,1442,6,1,6,3,,,2,0,Completed,1.25,4,1.28,4.02,1.3,4.06,1.27,3.86
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Errani S.,Schmiedlova A.,95,54,765,1110,6,3,6,2,,,2,0,Completed,2.1,1.73,2.09,1.82,2.12,1.83,2.05,1.78
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Azarenka V.,Podoroska N.,21,59,2174,1076,6,1,6,0,,,2,0,Completed,1.2,4.5,1.23,4.66,1.26,4.66,1.21,4.41
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Stephens S.,39,35,1393,1447,6,1,6,2,,,2,0,Completed,1.73,2.1,1.71,2.25,1.73,2.26,1.7,2.16
24,Paris,French Open,5/28/24,Grand Slam,Outdoor,Clay,1st Round,3,Badosa P.,Boulter K.,139,28,532,1730,4,6,7,5,6,4,2,1,Completed,1.25,4,1.25,4.35,1.27,5.12,1.24,4.11
24,Paris,French Open,5/29/24,Grand Slam,Outdoor,Clay,2nd Round,3,Kenin S.,Garcia C.,56,23,1094,2068,6,3,6,3,,,2,0,Completed,2.5,1.53,2.45,1.62,2.5,1.62,2.4,1.58
24,Paris,French Open,5/29/24,Grand Slam,Outdoor,Clay,2nd Round,3,Jabeur O.,Osorio M.,9,77,3748,905,6,3,1,6,6,3,2,1,Completed,1.36,3.2,1.39,3.3,1.4,3.33,1.37,3.1
24,Paris,French Open,5/29/24,Grand Slam,Outdoor,Clay,2nd Round,3,Swiatek I.,Osaka N.,1,134,11695,544,7,6,1,6,7,5,2,1,Completed,1.04,13,1.05,14.78,1.05,15,1.04,12.05
24,Paris,French Open,5/29/24,Grand Slam,Outdoor,Clay,2nd Round,3,Gauff C.,Zidansek T.,3,131,7638,556,6,3,6,4,,,2,0,Completed,1.03,15,1.04,17.63,1.04,17.63,1.03,13.59
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Vekic D.,Kostyuk M.,40,20,1358,2180,7,5,6,4,,,2,0,Completed,2.5,1.53,2.66,1.54,2.66,1.56,2.53,1.53
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Badosa P.,Putintseva Y.,139,39,532,1393,4,6,6,1,7,5,2,1,Completed,1.73,2.1,1.85,2.06,1.94,2.2,1.77,2.07
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Potapova A.,Golubic V.,41,76,1317,908,6,2,6,2,,,2,0,Completed,1.2,4.5,1.18,5.58,1.21,5.58,1.18,5.04
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Paquet C.,Siniakova K.,136,33,540,1585,3,6,7,6,7,6,2,1,Completed,4,1.25,4.54,1.24,4.59,1.26,4.21,1.23
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Yastremska D.,Wang Y.,32,68,1622,979,6,2,6,0,,,2,0,Completed,1.4,3,1.43,3.08,1.47,3.08,1.41,2.94
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Wang Xin.,Tomova V.,37,75,1411,914,7,5,5,7,6,1,2,1,Completed,1.73,2.1,1.78,2.16,1.8,2.16,1.75,2.1
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Sabalenka A.,Uchijima M.,2,83,8138,855,6,2,6,2,,,2,0,Completed,1.07,9,1.07,11.61,1.07,12.27,1.06,9.9
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Rybakina E.,Rus A.,4,50,5673,1159,6,3,6,4,,,2,0,Completed,1.07,9,1.07,11.24,1.09,11.24,1.06,9.26
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Danilovic O.,Collins D.,125,10,588,3472,6,7,7,5,6,4,2,1,Completed,4.5,1.2,4.43,1.25,4.6,1.25,4.32,1.22
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Svitolina E.,Parry D.,19,63,2290,1036,6,4,7,6,,,2,0,Completed,1.33,3.4,1.36,3.43,1.36,3.44,1.34,3.29
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Samsonova L.,Anisimova A.,17,231,2580,322,6,2,6,1,,,2,0,Completed,1.53,2.5,1.57,2.59,1.57,2.6,1.53,2.52
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Tauson C.,Ostapenko J.,72,11,924,3318,7,6,4,6,6,3,2,1,Completed,2.38,1.57,2.47,1.61,2.47,1.62,2.39,1.58
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Vondrousova M.,Volynets K.,6,108,4143,717,0,6,6,1,6,4,2,1,Completed,1.2,4.5,1.22,4.82,1.23,4.82,1.21,4.47
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Fernandez L.A.,Wang Xiy.,34,61,1565,1046,6,3,6,4,,,2,0,Completed,1.4,3,1.41,3.16,1.41,3.2,1.39,3.03
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Keys M.,Sherif M.,12,53,3283,1113,6,0,7,6,,,2,0,Completed,1.22,4.33,1.26,4.3,1.29,4.33,1.26,3.93
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Mertens E.,Martic P.,27,81,1739,863,6,4,6,3,,,2,0,Completed,1.36,3.2,1.31,3.8,1.37,3.8,1.33,3.37
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Cocciaretto E.,Bucsa C.,51,73,1149,924,6,1,6,4,,,2,0,Completed,1.5,2.63,1.5,2.79,1.53,2.79,1.47,2.68
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Bouzkova M.,Fett J.,42,135,1305,541,6,2,6,2,,,2,0,Completed,1.3,3.5,1.34,3.6,1.34,3.6,1.31,3.47
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Avanesyan E.,Blinkova A.,70,55,956,1096,6,3,6,0,,,2,0,Completed,1.73,2.1,1.75,2.21,1.8,2.21,1.74,2.1
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Navarro E.,Errani S.,24,95,2068,765,6,2,7,5,,,2,0,Completed,1.14,5.5,1.15,6.66,1.15,6.72,1.13,5.96
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Begu I.,Noskova L.,127,29,581,1714,6,4,6,2,,,2,0,Completed,2.1,1.73,2.19,1.76,2.21,1.76,2.12,1.72
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Zheng Q.,Korpatsch T.,8,79,3945,897,6,2,6,2,,,2,0,Completed,1.05,11,1.07,12.3,1.07,13.26,1.05,10.41
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Stearns P.,Kasatkina D.,62,13,1040,3258,7,5,6,2,,,2,0,Completed,3,1.4,3.12,1.42,3.34,1.42,3.03,1.39
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Paolini J.,Baptiste H.,15,107,2898,719,6,4,7,6,,,2,0,Completed,1.2,4.5,1.22,4.84,1.22,5.06,1.2,4.66
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Andreescu B.,Kalinskaya A.,228,25,323,1916,1,6,7,5,6,3,2,1,Completed,2.3,1.62,2.55,1.58,2.6,1.63,2.46,1.55
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Gracheva V.,Pera B.,88,80,800,871,6,1,6,3,,,2,0,Completed,2.2,1.67,2.37,1.66,2.37,1.76,2.25,1.65
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Bogdan A.,Pavlyuchenkova A.,64,22,1029,2116,6,4,6,4,,,2,0,Completed,3,1.4,3.02,1.44,3.1,1.5,2.88,1.42
24,Paris,French Open,5/30/24,Grand Slam,Outdoor,Clay,2nd Round,3,Andreeva M.,Azarenka V.,38,21,1407,2174,6,3,3,6,7,5,2,1,Completed,1.91,1.91,2,1.91,2.03,1.94,1.93,1.88
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Danilovic O.,Vekic D.,125,40,588,1358,0,6,7,5,7,6,2,1,Completed,1.73,2.1,1.83,2.09,1.83,2.12,1.77,2.07
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Cocciaretto E.,Samsonova L.,51,17,1149,2580,7,6,6,2,,,2,0,Completed,3,1.4,3.07,1.43,3.1,1.44,2.94,1.41
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Gauff C.,Yastremska D.,3,32,7638,1622,6,2,6,4,,,2,0,Completed,1.11,6.5,1.11,8.08,1.13,8.08,1.1,7.03
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Potapova A.,Wang Xin.,41,37,1317,1411,7,5,6,7,6,4,2,1,Completed,1.4,3,1.42,3.14,1.44,3.15,1.41,2.96
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Vondrousova M.,Paquet C.,6,136,4143,540,6,1,6,3,,,2,0,Completed,1.13,6,1.16,6.27,1.17,6.27,1.14,5.72
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Tauson C.,Kenin S.,72,56,924,1094,6,2,7,5,,,2,0,Completed,1.73,2.1,1.73,2.24,1.77,2.24,1.72,2.14
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Jabeur O.,Fernandez L.A.,9,34,3748,1565,6,4,7,6,,,2,0,Completed,1.67,2.2,1.73,2.24,1.73,2.39,1.68,2.2
24,Paris,French Open,5/31/24,Grand Slam,Outdoor,Clay,3rd Round,3,Swiatek I.,Bouzkova M.,1,42,11695,1305,6,4,6,2,,,2,0,Completed,1.03,15,1.03,22.25,1.05,22.25,1.02,15.44
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Avanesyan E.,Zheng Q.,70,8,956,3945,3,6,6,3,7,6,2,1,Completed,6.5,1.11,6.48,1.15,6.65,1.15,6.01,1.13
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Gracheva V.,Begu I.,88,127,800,581,7,5,6,3,,,2,0,Completed,2.63,1.5,2.72,1.52,2.75,1.54,2.63,1.5
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Rybakina E.,Mertens E.,4,27,5673,1739,6,4,6,2,,,2,0,Completed,1.17,5,1.18,5.75,1.2,6.03,1.17,5.18
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Sabalenka A.,Badosa P.,2,139,8138,532,7,5,6,1,,,2,0,Completed,1.22,4.33,1.28,4.16,1.28,4.34,1.25,4
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Andreeva M.,Stearns P.,38,62,1407,1040,6,2,6,1,,,2,0,Completed,1.36,3.2,1.4,3.21,1.4,3.21,1.38,3.07
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Paolini J.,Andreescu B.,15,228,2898,323,6,1,3,6,6,0,2,1,Completed,1.44,2.75,1.49,2.83,1.49,2.83,1.46,2.73
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Svitolina E.,Bogdan A.,19,64,2290,1029,7,5,6,2,,,2,0,Completed,1.33,3.4,1.41,3.19,1.41,3.4,1.36,3.17
24,Paris,French Open,6/1/24,Grand Slam,Outdoor,Clay,3rd Round,3,Navarro E.,Keys M.,24,12,2068,3283,7,6,7,6,,,2,0,Completed,2.5,1.53,2.48,1.58,2.59,1.6,2.45,1.55
24,Paris,French Open,6/2/24,Grand Slam,Outdoor,Clay,4th Round,3,Swiatek I.,Potapova A.,1,41,11695,1317,6,0,6,0,,,2,0,Completed,1.02,19,1.03,20.49,1.04,20.49,1.03,14.39
24,Paris,French Open,6/2/24,Grand Slam,Outdoor,Clay,4th Round,3,Vondrousova M.,Danilovic O.,6,125,4143,588,6,4,6,2,,,2,0,Completed,1.3,3.5,1.32,3.72,1.38,3.72,1.32,3.46
24,Paris,French Open,6/2/24,Grand Slam,Outdoor,Clay,4th Round,3,Gauff C.,Cocciaretto E.,3,51,7638,1149,6,1,6,2,,,2,0,Completed,1.11,6.5,1.15,6.66,1.15,6.78,1.13,6.19
24,Paris,French Open,6/2/24,Grand Slam,Outdoor,Clay,4th Round,3,Jabeur O.,Tauson C.,9,72,3748,924,6,4,6,4,,,2,0,Completed,1.57,2.38,1.64,2.41,1.64,2.43,1.59,2.36
24,Paris,French Open,6/3/24,Grand Slam,Outdoor,Clay,4th Round,3,Rybakina E.,Svitolina E.,4,19,5673,2290,6,4,6,3,,,2,0,Completed,1.3,3.5,1.35,3.5,1.38,3.56,1.33,3.36
24,Paris,French Open,6/3/24,Grand Slam,Outdoor,Clay,4th Round,3,Paolini J.,Avanesyan E.,15,70,2898,956,4,6,6,0,6,1,2,1,Completed,1.29,3.75,1.28,3.91,1.32,3.93,1.28,3.68
24,Paris,French Open,6/3/24,Grand Slam,Outdoor,Clay,4th Round,3,Sabalenka A.,Navarro E.,2,24,8138,2068,6,2,6,3,,,2,0,Completed,1.29,3.75,1.34,3.57,1.34,3.75,1.3,3.54
24,Paris,French Open,6/3/24,Grand Slam,Outdoor,Clay,4th Round,3,Andreeva M.,Gracheva V.,38,88,1407,800,7,5,6,2,,,2,0,Completed,1.25,4,1.24,4.53,1.29,4.53,1.25,3.97
24,Paris,French Open,6/4/24,Grand Slam,Outdoor,Clay,Quarterfinals,3,Gauff C.,Jabeur O.,3,9,7638,3748,4,6,6,2,6,3,2,1,Completed,1.22,4.33,1.28,4.1,1.28,4.76,1.24,4.11
24,Paris,French Open,6/4/24,Grand Slam,Outdoor,Clay,Quarterfinals,3,Swiatek I.,Vondrousova M.,1,6,11695,4143,6,0,6,2,,,2,0,Completed,1.06,10,1.08,10.56,1.08,10.56,1.07,9.05
24,Paris,French Open,6/5/24,Grand Slam,Outdoor,Clay,Quarterfinals,3,Paolini J.,Rybakina E.,15,4,2898,5673,6,2,4,6,6,4,2,1,Completed,4,1.25,3.82,1.31,4,1.31,3.82,1.27
24,Paris,French Open,6/5/24,Grand Slam,Outdoor,Clay,Quarterfinals,3,Andreeva M.,Sabalenka A.,38,2,1407,8138,6,7,6,4,6,4,2,1,Completed,5,1.17,4.98,1.22,5,1.22,4.74,1.19
24,Paris,French Open,6/6/24,Grand Slam,Outdoor,Clay,Semifinals,3,Swiatek I.,Gauff C.,1,3,11695,7638,6,2,6,4,,,2,0,Completed,1.13,6,1.16,6.13,1.17,6.36,1.14,5.82
24,Paris,French Open,6/6/24,Grand Slam,Outdoor,Clay,Semifinals,3,Paolini J.,Andreeva M.,15,38,2898,1407,6,3,6,1,,,2,0,Completed,2,1.8,1.98,1.88,2.14,1.9,1.98,1.84
24,Paris,French Open,6/8/24,Grand Slam,Outdoor,Clay,The Final,3,Swiatek I.,Paolini J.,1,15,11695,2898,6,2,6,1,,,2,0,Completed,1.06,11,1.07,10.96,1.09,11,1.06,9.5
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Vekic D.,Korpatsch T.,39,74,1418,951,6,1,6,3,,,2,0,Completed,1.13,6,1.11,7.44,1.14,7.49,1.12,6.33
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Minnen G.,Masarova R.,85,103,812,717,6,2,6,4,,,2,0,Completed,1.8,2,1.81,2.05,1.85,2.2,1.79,2.01
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Krunic A.,Ponchet J.,400,147,154,502,4,6,6,2,6,1,2,1,Completed,2.1,1.73,2.1,1.76,2.12,1.8,2.06,1.74
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Pegula J.,Sasnovich A.,5,98,4625,748,6,2,6,2,,,2,0,Completed,1.2,4.5,1.24,4.29,1.25,4.5,1.22,4.18
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Yuan Y.,Shnaider D.,38,48,1422,1176,1,6,6,4,6,3,2,1,Completed,2,1.8,2.03,1.82,2.1,1.83,2.01,1.78
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Osaka N.,Mertens E.,125,32,614,1629,6,2,6,4,,,2,0,Completed,1.44,2.75,1.47,2.79,1.48,2.81,1.45,2.71
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Andreescu B.,Vedder E.,228,392,323,158,4,6,6,3,6,2,2,1,Completed,1.17,5,1.16,5.67,1.18,5.71,1.16,5.08
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Bektas E.,Blinkova A.,96,60,769,1036,6,4,6,0,,,2,0,Completed,2.1,1.73,2.21,1.69,2.23,1.75,2.15,1.69
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Naef C.,Mandlik E.,161,150,468,496,7,6,1,6,6,4,2,1,Completed,1.73,2.1,1.7,2.2,1.82,2.25,1.65,2.17
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Alexandrova E.,Rodionova Ar.,16,105,2360,712,6,3,6,4,,,2,0,Completed,1.2,4.5,1.21,4.73,1.21,4.87,1.19,4.48
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Lamens S.,Pera B.,140,106,523,701,4,6,6,2,6,4,2,1,Completed,2.5,1.53,2.47,1.57,2.5,1.58,2.48,1.53
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/24,WTA250,Outdoor,Grass,1st Round,3,Galfi D.,Rus A.,138,57,529,1054,6,0,6,3,,,2,0,Completed,2,1.8,1.92,1.92,2.1,1.95,1.93,1.85
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/24,WTA250,Outdoor,Grass,1st Round,3,Niemeier J.,Tauson C.,91,65,791,994,6,4,6,7,6,4,2,1,Completed,2.1,1.73,2.22,1.69,2.25,1.74,2.14,1.68
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/24,WTA250,Outdoor,Grass,1st Round,3,Samsonova L.,Van Uytvanck A.,15,266,2640,268,6,1,6,3,,,2,0,Completed,1.57,2.38,1.58,2.45,1.63,2.56,1.55,2.4
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/24,WTA250,Outdoor,Grass,1st Round,3,Kudermetova V.,Bai Z.,34,93,1623,773,7,5,6,1,,,2,0,Completed,1.4,3,1.41,3.03,1.41,3.15,1.38,2.97
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/24,WTA250,Outdoor,Grass,1st Round,3,Montgomery R.,Linette M.,173,44,437,1236,6,7,6,3,7,5,2,1,Completed,1.91,1.91,1.84,2,1.91,2.21,1.83,1.95
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/24,WTA250,Outdoor,Grass,2nd Round,3,Andreescu B.,Yuan Y.,228,38,323,1422,6,4,6,4,,,2,0,Completed,1.62,2.3,1.68,2.25,1.7,2.38,1.62,2.26
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/24,WTA250,Outdoor,Grass,2nd Round,3,Minnen G.,Vekic D.,85,39,812,1418,6,1,0,6,7,5,2,1,Completed,2.75,1.44,2.85,1.46,2.9,1.5,2.72,1.45
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/24,WTA250,Outdoor,Grass,2nd Round,3,Osaka N.,Lamens S.,125,140,614,523,6,2,6,2,,,2,0,Completed,1.1,7,1.1,7.74,1.12,7.81,1.1,6.82
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/24,WTA250,Outdoor,Grass,2nd Round,3,Galfi D.,Kudermetova V.,138,34,529,1623,6,3,3,6,7,5,2,1,Completed,3,1.4,3.3,1.38,3.3,1.42,2.97,1.38
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/24,WTA250,Outdoor,Grass,2nd Round,3,Alexandrova E.,Bektas E.,16,96,2360,769,7,5,6,4,,,2,0,Completed,1.3,3.5,1.33,3.58,1.38,3.75,1.31,3.42
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/24,WTA250,Outdoor,Grass,2nd Round,3,Krunic A.,Pegula J.,400,5,154,4625,7,6,6,7,6,4,2,1,Completed,7,1.1,7.51,1.12,8,1.12,6.8,1.1
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/24,WTA250,Outdoor,Grass,2nd Round,3,Samsonova L.,Naef C.,15,161,2640,468,7,5,6,2,,,2,0,Completed,1.25,4,1.26,4.26,1.27,4.5,1.24,3.93
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/24,WTA250,Outdoor,Grass,2nd Round,3,Montgomery R.,Niemeier J.,173,91,437,791,6,3,6,3,,,2,0,Completed,1.73,2.1,1.8,2.11,1.87,2.11,1.79,2
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/14/24,WTA250,Outdoor,Grass,Quarterfinals,3,Galfi D.,Krunic A.,138,400,529,154,7,5,6,3,,,2,0,Completed,1.73,2.1,1.74,2.23,1.8,2.28,1.69,2.14
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/14/24,WTA250,Outdoor,Grass,Quarterfinals,3,Samsonova L.,Minnen G.,15,85,2640,812,6,4,7,5,,,2,0,Completed,1.3,3.5,1.4,3.21,1.41,3.6,1.31,3.38
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/14/24,WTA250,Outdoor,Grass,Quarterfinals,3,Andreescu B.,Osaka N.,228,125,323,614,6,4,3,6,7,6,2,1,Completed,4.33,1.22,4.18,1.27,4.33,1.28,3.98,1.24
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/15/24,WTA250,Outdoor,Grass,Quarterfinals,3,Alexandrova E.,Montgomery R.,16,173,2360,437,6,4,6,3,,,2,0,Completed,1.53,2.5,1.55,2.65,1.57,2.65,1.52,2.47
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/15/24,WTA250,Outdoor,Grass,Semifinals,3,Andreescu B.,Galfi D.,228,138,323,529,6,4,6,2,,,2,0,Completed,1.4,3,1.4,3.21,1.47,3.21,1.38,3
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/16/24,WTA250,Outdoor,Grass,Semifinals,3,Samsonova L.,Alexandrova E.,15,16,2640,2360,6,3,6,7,6,1,2,1,Completed,1.8,2,1.95,1.93,1.95,2.1,1.83,1.95
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/16/24,WTA250,Outdoor,Grass,The Final,3,Samsonova L.,Andreescu B.,15,228,2640,323,4,6,6,3,7,5,2,1,Completed,1.62,2.3,1.67,2.33,1.69,2.33,1.63,2.24
26,Nottingham,Nottingham Open,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Saville D.,Burel C.,84,42,815,1288,6,3,6,3,,,2,0,Completed,2.2,1.67,2.46,1.57,2.5,1.67,2.31,1.6
26,Nottingham,Nottingham Open,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Watson H.,Day K.,158,130,476,589,4,6,6,0,6,4,2,1,Completed,1.44,2.75,1.42,2.99,1.46,3.16,1.41,2.87
26,Nottingham,Nottingham Open,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Parry D.,Bucsa C.,64,67,999,984,6,3,6,2,,,2,0,Completed,1.73,2.1,1.71,2.19,1.76,2.21,1.7,2.13
26,Nottingham,Nottingham Open,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Stefanini L.,Zhu L.,153,53,487,1077,7,6,3,6,7,5,2,1,Completed,2.1,1.73,2.09,1.78,2.2,1.8,2.09,1.72
26,Nottingham,Nottingham Open,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Boulter K.,Dart H.,30,92,1671,779,6,7,6,4,7,5,2,1,Completed,1.3,3.5,1.29,3.76,1.35,3.76,1.31,3.35
26,Nottingham,Nottingham Open,6/10/24,WTA250,Outdoor,Grass,1st Round,3,Pliskova Ka.,Parks A.,50,151,1147,494,6,4,6,4,,,2,0,Completed,1.22,4.33,1.19,5.03,1.22,5.2,1.19,4.59
